time,bcc-csm1-1-m,ACCESS1-0,ACCESS1-3,IPSL-CM5B-LR,GFDL-ESM2M,FIO-ESM,CMCC-CMS,MPI-ESM-LR,FGOALS-g2,HadCM3,MIROC-ESM,MIROC5,CanESM2,MPI-ESM-MR,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,GISS-E2-R-CC,BNU-ESM,MIROC4h,GFDL-CM2p1,GFDL-ESM2G,CMCC-CM,EC-EARTH,CanCM4,CCSM4,NorESM1-M,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,CSIRO-Mk3L-1-2,NorESM1-ME,HadGEM2-AO,GISS-E2-R,HadGEM2-CC,GISS-E2-H-CC,MRI-CGCM3,HadGEM2-ES,bcc-csm1-1,CESM1-CAM5
2006-10-01,1.39228140781e-05,1.08600867342e-05,3.2444261121e-05,2.29770215014e-05,2.06713201704e-05,3.00965333736e-05,2.27333304273e-05,3.23618059545e-05,4.96480889221e-05,2.13229884594e-05,3.64676237344e-05,2.21868865447e-05,4.75583746568e-05,2.01532733627e-05,1.71116319117e-05,3.44724713715e-05,4.89355305035e-05,3.62959626348e-05,5.91323776462e-05,2.5541500271e-05,3.90431947481e-05,2.0047286297e-05,3.25933691453e-05,3.11758579008e-05,2.75656663537e-05,4.40624963823e-05,2.04604384635e-05,1.0886076916e-05,4.48716243097e-05,4.43167639901e-05,3.89484494008e-05,1.09277049137e-05,4.01483575464e-05,3.26206380123e-05,3.91014364141e-05,1.79026871137e-05,4.13292262108e-05,4.1077181019e-05,2.92511593519e-05,4.80563615686e-05,3.47224664178e-05,8.87020594508e-06,4.4824771976e-05,1.26522799283e-05
2006-11-01,5.40694641131e-05,6.25010705638e-05,9.93325059296e-05,5.83119058319e-05,5.79782495657e-05,6.14529137238e-05,5.04972030675e-05,6.90431986836e-05,6.04711573639e-05,6.00191442572e-05,6.87678571315e-05,5.50008569917e-05,4.09414382375e-05,5.54662110517e-05,2.24576048757e-05,3.51683684957e-05,4.01597759784e-05,5.40710556531e-05,5.31220849856e-05,3.88276278454e-05,7.93425394679e-05,3.73540880092e-05,4.96408899169e-05,6.63560394752e-05,3.79939039097e-05,4.88961955035e-05,3.51316011802e-05,4.81409386339e-05,4.77938450526e-05,1.2792636241e-05,5.754982764e-05,6.89027218505e-05,4.68568233221e-05,6.52551816529e-05,4.05925165978e-05,2.6294315694e-05,3.42027244101e-05,4.63617589048e-05,4.17895660446e-05,6.67777370988e-05,6.93572008112e-05,1.70308194627e-05,5.77857073949e-05,3.41909177186e-05
2006-12-01,4.23048407876e-05,2.01068541108e-05,4.72175788673e-05,3.39440432526e-05,6.71636002557e-05,9.61848556472e-05,7.56408487047e-05,9.03221317068e-05,5.99242615863e-05,3.28107154625e-05,6.57626962493e-05,4.14991561047e-05,4.57910809018e-05,5.65455203676e-05,8.14323328086e-05,6.81648395006e-05,9.8411764962e-05,5.54540199194e-05,6.70450952991e-05,3.8939602887e-05,3.83021084518e-05,4.19542768416e-05,6.00097896449e-05,5.16931240998e-05,4.42629042482e-05,2.33114757075e-05,7.45176366763e-05,4.07406463637e-05,3.26033608612e-05,1.80194998904e-05,3.92303035521e-05,4.02627860922e-05,4.99213786422e-05,3.66431690054e-05,3.21608531522e-05,2.93873837109e-05,5.15177037501e-05,4.34605493638e-05,2.26870965131e-05,5.93234120743e-05,8.62089041653e-05,3.23995340826e-05,8.7997339142e-05,1.90976389751e-05
2007-01-01,4.03413076865e-05,4.17981112453e-05,3.65321210709e-05,4.06754920732e-05,4.73558218093e-05,6.55589159578e-05,8.04712139403e-05,2.36444749005e-05,2.82833821681e-05,2.54261715327e-05,0.000108524571867,2.58270187442e-05,2.88588008213e-05,5.87250463598e-05,2.51013034228e-05,5.61310701717e-05,0.000110287322812,4.9434730272e-05,6.07482894945e-05,5.45250653355e-05,4.03738798317e-05,3.07577195397e-05,2.88130189563e-05,2.32331163347e-05,3.68001665265e-05,3.03646578677e-05,5.40017390449e-05,2.38925119447e-05,7.12122185048e-05,3.66431262364e-05,5.43651111116e-05,7.58844277061e-05,4.01163159912e-05,3.35702539208e-05,5.79122133786e-05,4.52695518106e-05,7.5935762782e-05,4.68664355064e-05,3.20115560888e-05,2.47404145739e-05,6.87704471689e-05,8.39812725774e-06,5.36668051306e-05,7.10463835533e-05
2007-02-01,6.5040257639e-05,4.84593669214e-05,5.63436945716e-05,3.57229600922e-05,7.49965767884e-05,6.49307531906e-05,4.03318088502e-05,6.47069753281e-05,3.14300128593e-05,5.35921518955e-05,5.44612921658e-05,6.4328859844e-05,6.08021538331e-05,7.00519095907e-05,3.6743327915e-05,2.29615636795e-05,6.5765979837e-05,4.81569445962e-05,4.43877184201e-05,4.35951969848e-05,2.84498288844e-05,1.22953908127e-05,4.24668771412e-05,3.58764272754e-05,3.31924917494e-05,5.34444861153e-05,3.96184586862e-05,3.8022062472e-05,2.28331407828e-05,5.29733141548e-05,5.10951079301e-05,3.27099997162e-05,4.17229579739e-05,9.68598632123e-05,4.41887423221e-05,5.54535475203e-05,2.22748906903e-05,4.5875507188e-05,2.26441494046e-05,4.1092648568e-05,3.62529751675e-05,4.54198377286e-05,5.423729696e-05,3.63612275165e-05
2007-03-01,2.13914242111e-05,3.94272500931e-05,2.75037241625e-05,3.63036015756e-05,4.79936855603e-05,4.39353351491e-05,2.76466415796e-05,5.6957102996e-05,3.2955498682e-05,3.55256934199e-05,5.00309455674e-05,1.72668532559e-05,5.07845308675e-05,5.29231561814e-05,2.23209252259e-05,2.20696581322e-05,6.25019033448e-05,3.04172386715e-05,5.64365100824e-05,4.31318978643e-05,6.43128300403e-05,4.9425184443e-05,2.81251400751e-05,2.66951687016e-05,3.1198667466e-05,3.57323079339e-05,3.53088544216e-05,1.91086909581e-05,3.3636050804e-05,3.43885567418e-05,3.75887565648e-05,4.58308696398e-05,3.09422148916e-05,5.64361079644e-05,3.14344470098e-05,1.99644192435e-05,4.11770243188e-05,3.06840974342e-05,4.50299781906e-05,3.3864954105e-05,5.52551207203e-05,1.77702861438e-05,2.65817720598e-05,1.92959006484e-05
2007-04-01,4.79414372335e-05,5.57201987509e-05,4.88979964021e-05,2.53707531215e-05,3.93996835757e-05,3.26439909259e-05,3.30666354525e-05,3.42947056717e-05,2.08966732013e-05,3.19042139078e-05,2.23903763375e-05,3.68949442782e-05,3.49521794002e-05,3.14169530092e-05,2.20753073596e-05,4.93198353106e-05,3.3518512594e-05,3.79626942125e-05,5.92851408631e-05,3.71329607299e-05,4.77212496561e-05,2.69091467039e-05,3.04615520755e-05,3.03135832058e-05,3.53641125306e-05,2.76120153829e-05,3.02030875901e-05,1.55000207997e-05,2.6250681237e-05,2.90451305318e-05,3.34261435076e-05,2.14867716659e-05,2.14017977385e-05,4.0558780529e-05,2.32760376093e-05,1.57294758083e-05,4.0615738163e-05,3.27092120263e-05,4.66184531736e-05,2.02810265553e-05,4.48932930036e-05,2.20314351671e-05,4.56715833328e-05,2.77645947864e-05
2007-05-01,2.34719523394e-05,2.86257406212e-05,2.97544694322e-05,2.78870090256e-05,3.39794127689e-05,3.7439485944e-05,2.22959805147e-05,1.54482134219e-05,3.31187557701e-05,3.87231377014e-05,3.60799093566e-05,2.5604081693e-05,2.09782645015e-05,2.82734590915e-05,2.58093686495e-05,2.55542253206e-05,3.84621292012e-05,3.89114569922e-05,2.56680271074e-05,3.71188634321e-05,3.40736022635e-05,4.20533886225e-05,1.74377196483e-05,4.27774731352e-05,2.09544815031e-05,3.01226249061e-05,2.90278003376e-05,2.73768981515e-05,1.75128764178e-05,1.9640587368e-05,3.70374911351e-05,2.38431710659e-05,3.42123249197e-05,5.37750571918e-05,2.42743917624e-05,1.77296948095e-05,3.96550742499e-05,2.81762607415e-05,3.20951730611e-05,3.4434460512e-05,4.59150483039e-05,1.38184033826e-05,1.5604618117e-05,2.19604482913e-05
2007-06-01,1.16278136894e-05,2.91121645681e-05,6.13280953552e-05,3.90305522728e-05,3.80336115692e-05,2.42640732419e-05,1.14358678859e-05,1.37106440629e-05,2.87609198494e-05,1.32748640453e-05,4.49045296894e-05,2.69230062349e-05,9.08219249898e-06,1.94353275999e-05,1.72961011044e-05,3.48443627858e-05,4.93956811884e-05,4.42778653564e-05,2.84098322785e-05,1.85945231498e-05,4.26648059854e-05,2.870560805e-05,2.08210005458e-05,2.73247999628e-05,1.37601634075e-05,1.9078417787e-05,1.47412620208e-05,4.56104713749e-06,1.81174371327e-05,1.48061025271e-05,4.99507235266e-05,4.13199720788e-05,2.50464845616e-05,4.10575380253e-05,3.58391735062e-05,1.19000845302e-05,1.0081329308e-05,4.58265295341e-05,1.29007127206e-05,2.94465985841e-05,5.69558355892e-05,6.32130206127e-06,1.34059428243e-05,2.56825050559e-05
2007-07-01,3.20333384571e-06,1.93770687409e-05,1.83991573868e-05,5.2681761133e-05,2.72002139923e-05,2.33689476469e-05,2.07882615671e-05,9.74875043279e-06,2.17169751219e-05,6.27377759107e-06,2.78467866944e-05,4.55445505622e-06,7.81850751667e-06,9.26698641186e-06,2.94306793793e-06,1.00518257871e-05,2.0788216729e-05,3.83372880985e-05,8.12732294927e-06,2.83159514856e-05,2.21051748971e-05,8.66904311023e-06,5.26953336896e-06,7.23012015363e-06,9.05115475878e-06,2.38640644543e-05,2.91927017315e-06,3.53261823731e-06,1.63025050305e-05,2.02154192941e-05,2.09030664185e-05,2.41670823607e-05,2.24344688888e-05,2.71665316783e-05,5.86613850828e-06,4.787042554e-06,3.72350527985e-06,3.77899162534e-05,2.86229108783e-06,3.94956384374e-05,3.88096384486e-05,1.57105868541e-06,8.05887052214e-06,4.69277661783e-06
2007-08-01,2.6495254187e-06,4.28524723143e-06,6.7428780683e-06,4.34679182035e-05,1.5733606094e-05,1.39007311494e-05,1.15581663392e-05,3.94015972103e-06,1.35782383344e-05,2.75963047021e-06,3.88434690043e-05,1.58520380046e-05,1.0393628592e-05,7.79683053094e-06,9.97678319134e-07,2.48517273938e-06,2.33270717607e-05,1.81460004001e-05,8.37942923984e-06,3.10442657075e-05,7.85032661805e-06,8.2762112091e-06,1.2389278378e-05,5.87600870039e-06,4.40322942173e-06,1.19226118154e-05,3.41763870892e-06,3.50638713728e-06,4.46684752549e-06,1.60816072363e-05,1.62725907747e-05,1.81951868353e-05,2.33938530035e-05,2.73915237813e-05,1.26131840261e-06,6.00112930726e-06,2.49604250141e-06,2.94976408289e-05,2.15464689853e-06,1.35074093587e-05,1.96350097497e-05,1.82912965917e-06,8.25233211496e-06,4.77316443064e-06
2007-09-01,9.13223940727e-06,2.29922793551e-05,1.31974794992e-05,2.21721255684e-05,1.25845978245e-05,1.18520821919e-05,2.58303904307e-05,3.75117690835e-06,2.49200735198e-05,4.21397021929e-06,3.41767928451e-05,6.97010146041e-06,2.11931655637e-05,3.17045840867e-05,9.34470893554e-07,7.26895608741e-06,2.7525862918e-05,4.25500218739e-05,4.29935311894e-06,2.72763650653e-05,1.33018960595e-05,1.27866946463e-05,1.96426293714e-05,2.13549252305e-05,1.00520998899e-05,1.75792138225e-05,9.72789530351e-06,5.52091772192e-06,1.88092596935e-05,1.1741903208e-05,2.31821978787e-05,1.28924725141e-05,5.89650052613e-05,2.93727211101e-05,6.96763481756e-06,4.92408436799e-06,1.48886257583e-05,2.80677783924e-05,3.83705537794e-06,2.78026746704e-05,2.97123521835e-05,1.12329197085e-05,8.11368387446e-06,8.33188763142e-06
2007-10-01,2.96180765829e-05,4.6946184847e-05,5.34428186906e-05,4.89296805881e-05,2.24637677396e-05,4.8516591293e-05,4.98564589569e-05,4.98249428347e-05,4.2881082724e-05,1.79011532756e-05,5.58800786772e-05,3.90698335104e-05,3.30313527835e-05,4.72877798269e-05,2.18317496027e-05,3.86805477457e-05,9.9007904607e-06,3.59527964141e-05,6.11824884497e-05,6.03475152602e-05,2.32665342992e-05,1.66656713847e-05,4.51662790235e-05,1.84077417175e-05,3.3033657625e-05,1.84320305554e-05,4.30723230238e-05,1.38763194741e-05,7.16673872116e-06,3.26285380652e-05,3.39903948164e-05,1.82136676767e-05,5.92174260419e-05,2.95867763271e-05,3.32640920533e-05,1.08484875227e-05,3.54083924127e-05,4.44984571004e-05,1.82553553281e-05,6.71320135552e-05,3.20976551913e-05,3.00172983294e-05,2.24262304982e-05,2.54403511522e-05
2007-11-01,1.88274771171e-05,5.24133181335e-05,6.50012032652e-05,3.63973682624e-05,6.23079847881e-05,5.00470660578e-05,6.16174066506e-05,3.45995524965e-05,5.01363710403e-05,4.23293739307e-05,4.50935280242e-05,3.3346226719e-05,3.39049246274e-05,3.55885164546e-05,2.87063890677e-05,6.51282463942e-05,4.44203321552e-05,3.5044151673e-05,9.25227863869e-05,9.20122140132e-05,8.67499377111e-05,3.68606513601e-05,2.70965591137e-05,3.34708024314e-05,5.36560455203e-05,2.23394042149e-05,6.26170512987e-05,2.94770396977e-05,5.14392488965e-05,7.42979741517e-05,5.91490126377e-05,2.26898716824e-05,5.60291351803e-05,6.90817845073e-05,4.22422563133e-05,6.331026525e-05,3.81621721425e-05,4.37611084105e-05,2.17667499913e-05,6.26619547575e-05,4.13304836738e-05,2.32984405752e-05,5.54224205795e-05,1.58623623437e-05
2007-12-01,6.73442604931e-05,4.52668108275e-05,7.23867180048e-05,7.01534800385e-06,6.77516515376e-05,9.097864798e-05,2.91703726232e-05,4.77944259598e-05,4.16281668246e-05,3.50269398647e-05,9.6164723315e-05,2.49005284422e-05,6.40115427814e-05,6.49160967441e-05,3.30092677879e-05,3.81770144169e-05,8.53315058651e-05,3.52741467585e-05,0.000101284231884,5.92105283211e-05,3.88442646605e-05,3.0209749184e-05,7.394151915e-05,4.5806696064e-05,6.72810211351e-05,4.44981291127e-05,4.51190899184e-05,4.65767535388e-05,5.27814400162e-05,4.49430692697e-05,4.45334006827e-05,4.61368737888e-05,5.69959753041e-05,6.86920543861e-05,4.37681301264e-05,4.63454885903e-05,7.22869289391e-05,7.46745178427e-05,5.02672089732e-05,4.60211560759e-05,5.07642604957e-05,6.28384710104e-05,2.4775950078e-05,4.83238358117e-05
2008-01-01,4.57839252184e-05,4.89798659103e-05,7.41398050325e-05,3.38612706514e-05,3.10357929468e-05,9.45268339516e-05,3.13013334692e-05,7.85084054639e-05,4.7008292313e-05,2.96630194801e-05,6.88678468578e-05,6.37337198168e-05,4.08306077892e-05,0.000102614376062,2.79027430484e-05,4.27918555786e-05,8.99669408162e-05,4.99197301451e-05,3.55522673393e-05,7.37490881423e-05,5.16053724924e-05,6.38417933866e-05,2.69438529321e-05,4.87499390125e-05,2.45970164542e-05,4.00096075162e-05,2.98445083899e-05,3.22063100157e-05,2.96385804177e-05,2.04898025231e-05,4.15409918257e-05,5.15980303226e-05,6.180814925e-05,3.29189628246e-05,4.10640677728e-05,7.64531405366e-05,4.39112376885e-05,3.3420905595e-05,2.52666749518e-05,4.37836553904e-05,6.88930743612e-05,4.03365923895e-05,4.90902269424e-05,5.8131123108e-05
2008-02-01,4.59461898789e-05,4.00555523118e-05,2.97185558035e-05,2.68158208883e-05,4.81185606986e-05,6.95891632252e-05,5.41399208097e-05,2.58668820607e-05,2.90943820194e-05,2.6414241726e-05,8.76834737331e-05,1.6271802524e-05,5.85938359715e-05,3.23594680854e-05,2.41306586369e-05,5.11157719725e-05,3.29682660647e-05,1.66636138488e-05,2.16727714966e-05,2.35186538426e-05,4.95579369171e-05,2.35245644136e-05,3.00983497944e-05,4.24920691666e-05,4.51840225651e-05,2.30184450262e-05,1.49141969814e-05,2.83442653654e-05,3.80915172302e-05,3.8160876386e-05,3.60283915673e-05,3.88953392485e-05,7.27276550757e-05,3.23515717052e-05,6.53077440802e-05,3.41514210049e-05,2.73669095999e-05,3.58253079942e-05,1.92723106401e-05,4.17190090521e-05,4.41647865565e-05,2.6817281802e-05,7.37612671704e-05,2.43299242871e-05
2008-03-01,5.46068262598e-05,4.37413606224e-05,2.87733692381e-05,4.45901762305e-05,4.72097437725e-05,5.08485951286e-05,2.1091677315e-05,4.83136179225e-05,3.66608012579e-05,2.90148994585e-05,4.82412806984e-05,5.52648168559e-05,4.70080341681e-05,4.34788417936e-05,2.44908597389e-05,3.39215768249e-05,6.51338934404e-05,6.38303580824e-05,6.99216031838e-05,4.35887845388e-05,3.80428714885e-05,6.73014685364e-05,1.64017083906e-05,3.57518438142e-05,2.67876394294e-05,1.60911111223e-05,2.45277333306e-05,3.07729213546e-05,2.44885458025e-05,6.17145576598e-05,3.96452834745e-05,3.20457150019e-05,3.98155928944e-05,6.15018574535e-05,3.19321297866e-05,5.10849563398e-05,4.20354515752e-05,3.43947250675e-05,2.67655902592e-05,4.19141195304e-05,2.28920635225e-05,4.15031144734e-05,7.09281579475e-05,2.62023856494e-05
2008-04-01,4.04276794641e-05,3.49853531004e-05,4.43767453145e-05,3.3809763238e-05,4.44049243116e-05,5.20182614612e-05,1.71834985459e-05,1.9561265695e-05,2.04458175479e-05,1.36263975037e-05,5.49598937747e-05,2.42689361585e-05,3.39330459913e-05,1.91168980174e-05,1.68690983498e-05,2.66474982176e-05,3.25750310627e-05,3.18629751822e-05,4.51272922267e-05,3.11862697785e-05,4.81686140322e-05,3.7447485637e-05,2.79645227964e-05,3.31331127113e-05,2.04310864016e-05,4.28795779641e-05,1.91467024706e-05,1.32387430995e-05,1.90153722282e-05,2.729590733e-05,5.2357881638e-05,1.33650921271e-05,1.98390072133e-05,4.32279033703e-05,3.6735109461e-05,3.07946084376e-05,3.47174135251e-05,2.94330345696e-05,4.07567389889e-05,3.19841590037e-05,3.00951253827e-05,3.65014684143e-05,4.68521281922e-05,3.14277672765e-05
2008-05-01,3.57091132303e-05,3.79524478506e-05,2.49862999096e-05,3.08825227648e-05,2.42992141466e-05,3.55208761903e-05,3.58064542525e-05,1.21449515323e-05,2.43708993366e-05,3.14759276989e-05,4.27762602461e-05,2.60744422485e-05,7.33570620165e-06,2.98749738639e-05,1.94069481608e-05,2.17188910437e-05,6.21109762765e-05,3.16268478097e-05,1.58538658676e-05,3.30574018889e-05,3.71995981065e-05,3.79405719286e-05,3.58219237909e-05,1.35799220808e-05,2.63423344829e-05,2.008006591e-05,2.75288966805e-05,4.53189816199e-06,1.40799045409e-05,1.79623953329e-05,3.44817002921e-05,2.6490365417e-05,3.01940381936e-05,4.75428795956e-05,2.85199530481e-05,1.84911130304e-05,2.31892888786e-05,2.75287022381e-05,2.85581141032e-05,2.35246820163e-05,2.79288711313e-05,2.23175653078e-05,1.84828924527e-05,2.40628122204e-05
2008-06-01,1.20316780234e-05,2.12766661348e-05,4.06944662548e-05,5.42267256378e-05,1.3255439487e-05,2.49638491975e-05,2.0211960821e-05,1.37609038835e-05,3.18904481901e-05,3.09065204268e-05,3.88477031568e-05,1.97495105931e-05,9.16714988459e-06,2.59384812255e-05,1.66548293488e-05,8.37162913584e-06,5.36747823519e-05,1.7896376382e-05,2.2482595341e-05,4.35257725455e-05,3.639204811e-05,3.13355929191e-05,1.80045405586e-05,1.13210800595e-05,3.67987566278e-05,2.30557463345e-05,2.01475268113e-05,6.74029300427e-06,1.2952671487e-05,6.13566940863e-06,3.53706313187e-05,3.10667696613e-05,4.99435661444e-05,4.03160163539e-05,1.24233629322e-05,1.07651122391e-05,1.48595010609e-05,4.0018306701e-05,7.54447262961e-06,3.27638036879e-05,4.37120767282e-05,1.52370591606e-05,7.62964009482e-06,8.04644346685e-06
2008-07-01,2.91375852496e-06,1.34374167504e-05,1.24179587959e-05,4.64057012977e-05,2.28124682956e-06,5.66578783321e-06,1.49158877321e-05,6.38007020046e-06,1.87551658807e-05,1.12131510074e-05,3.34040808715e-05,9.94956771819e-06,5.18079501456e-06,2.29503581068e-05,1.17289703435e-06,6.22092496275e-06,3.2670453012e-05,3.86750337024e-05,1.22905315493e-05,2.26987672193e-05,1.72080893843e-05,1.75140570743e-05,1.17639878722e-05,2.95656275383e-06,1.88092130202e-05,1.66841472958e-05,1.14286831376e-05,3.34656436358e-06,1.45523853722e-05,1.04612236866e-05,3.21827185417e-05,9.33494239803e-06,4.08533004475e-05,3.40863846456e-05,6.71071666147e-06,9.58589683364e-06,2.22147459186e-06,5.94155667007e-05,1.76111873352e-06,3.3851745106e-05,3.45374349936e-05,2.71352301702e-06,1.2622417186e-05,2.19830277054e-06
2008-08-01,4.66042235931e-06,2.51732400106e-06,1.81427478927e-05,4.81207322878e-05,8.60625912225e-06,4.33973841734e-06,1.03660252145e-05,1.19137544451e-05,1.44734303224e-05,9.82435242255e-06,2.82980464666e-05,1.2734755328e-05,6.21969558523e-06,8.29530430825e-06,3.14654622566e-06,5.43742089935e-06,2.63709541546e-05,2.2302377289e-05,7.75854426263e-06,2.05575382818e-05,8.71639220653e-06,2.45614010015e-05,1.28207079751e-05,1.31794346438e-05,8.71343534072e-06,5.99939368318e-06,4.34512867287e-06,2.49787577298e-06,1.9001345806e-05,1.63852514881e-05,1.45942167743e-05,1.60848302664e-05,2.50742628699e-05,3.22121451366e-05,6.6413190325e-07,2.31769288188e-06,3.69844632245e-06,1.62693773215e-05,3.49582146189e-06,2.54683474168e-05,1.46140084158e-05,4.65511730378e-06,2.19548460952e-06,8.68642301598e-06
2008-09-01,2.3262059297e-05,9.35089148936e-06,3.08056006534e-05,3.61370103974e-05,1.20778910413e-05,2.43136251205e-05,8.864827188e-06,1.11455783813e-05,3.2589775401e-05,9.65972992203e-06,2.52580479961e-05,1.10783294076e-05,1.74244401933e-05,2.96204234473e-05,6.26913827182e-06,1.43351446902e-05,1.91429357333e-05,2.04385325446e-05,1.90083291576e-05,2.84444506435e-05,1.48605069323e-05,2.50139263598e-05,3.33427451551e-05,2.59095076368e-05,7.50068499353e-06,7.43673781426e-06,4.68902408102e-06,5.96323388891e-06,1.42379831524e-05,2.0213718102e-05,1.46239441487e-05,2.01383847207e-05,3.56537429222e-05,3.4380014525e-05,6.90829529049e-06,6.1557224484e-06,3.19821708401e-06,3.22562370153e-05,1.06842646476e-05,1.33604675862e-05,2.78948992819e-05,7.99363648628e-06,1.84589104113e-05,6.9719372632e-06
2008-10-01,2.41114932816e-05,2.84714324964e-05,5.46069594574e-05,4.16424880427e-05,2.71230228969e-05,1.53655384262e-05,1.317401849e-05,8.7968614285e-06,2.26041351501e-05,3.36663623936e-05,2.3216949982e-05,2.79189622597e-05,4.4340666985e-05,4.53569448187e-05,2.70800914547e-05,4.43288221265e-05,3.58793436005e-05,4.86733305631e-05,1.14294478408e-05,2.55043369349e-05,2.57567109859e-05,3.44912501128e-05,2.21355150294e-05,1.47202154472e-05,4.36464717495e-05,2.93051215444e-05,2.41722100327e-05,1.28171738993e-05,3.19754759403e-05,4.68643994509e-05,4.14329668577e-05,2.06782538339e-05,4.33058988847e-05,1.78356026481e-05,2.88206210826e-05,9.67735238646e-06,3.87243548652e-05,2.6912786628e-05,1.07299043619e-05,3.38594731488e-05,2.78373086509e-05,3.33729657259e-05,3.09753321441e-05,1.23945398278e-05
2008-11-01,2.47811526985e-05,4.72197535666e-05,3.63125770188e-05,3.52792666831e-05,4.58466168614e-05,7.95638153553e-05,3.66085799344e-05,4.9470092303e-05,4.83854916335e-05,8.19462020445e-05,5.68679099767e-05,2.88892719436e-05,5.47036304852e-05,5.11498539709e-05,2.99945760422e-05,6.67997512871e-05,5.68837862374e-05,5.56785341814e-05,3.27099927138e-05,4.40730943653e-05,5.02112387848e-05,4.83529002951e-05,3.4031713519e-05,7.7447673529e-05,3.18513219099e-05,5.35229196108e-05,5.15047213412e-05,1.64277060321e-05,3.33886822513e-05,4.73098598377e-05,6.0925944922e-05,8.15119944127e-05,4.57836340123e-05,6.43258771258e-05,4.29683641414e-05,5.45598149984e-05,2.58613852652e-05,5.17796105441e-05,4.28972031321e-05,4.72349980403e-05,5.91569447525e-05,5.14248428469e-05,7.0220998047e-05,4.24360836166e-05
2008-12-01,4.60945820599e-05,5.26951208442e-05,5.0999732182e-05,3.27730529648e-05,5.25617925733e-05,4.29749488831e-05,6.06430511523e-05,5.35447187888e-05,2.95253713678e-05,3.65134157316e-05,4.36845060297e-05,3.71777893088e-05,4.28989346498e-05,4.83143164144e-05,3.2714833573e-05,4.46915360549e-05,7.24501958757e-05,4.19530594703e-05,5.53009764796e-05,6.29271305189e-05,4.88171450949e-05,8.67973349412e-06,3.61267978801e-05,7.45577423069e-05,5.90290681127e-05,3.56796688702e-05,2.57254196185e-05,4.45345550361e-05,3.50600371218e-05,3.49768062904e-05,4.60093740079e-05,4.86334482321e-05,5.21218412738e-05,6.76685172948e-05,5.45628390682e-05,6.11988405581e-05,3.60396247093e-05,6.77257837272e-05,3.71754426851e-05,4.17382902166e-05,7.37333649946e-05,4.08223726091e-05,3.07085136834e-05,4.32858128033e-05
2009-01-01,0.000104493690374,2.09123795143e-05,5.64812081133e-05,5.20963991448e-05,4.52667475959e-05,6.92479681068e-05,4.99959536163e-05,6.05051767447e-05,3.65094138033e-05,6.28502148174e-05,8.6323356057e-05,3.43891148805e-05,4.75493507717e-05,5.73892994518e-05,3.31736922817e-05,5.73947271172e-05,8.5892720069e-05,5.29223305345e-05,6.73351423757e-05,2.13770637916e-05,8.39173388967e-05,2.17051284229e-05,4.67202008815e-05,3.99162183515e-05,2.13463563038e-05,4.61968797339e-05,4.61291274405e-05,2.34222800145e-05,2.82291899566e-05,4.11744941857e-05,5.5271238125e-05,3.5112953974e-05,7.49275695474e-05,4.84835853664e-05,5.00990608998e-05,4.95037214023e-05,8.2044646444e-05,5.99975974183e-05,2.88404757417e-05,3.51453540096e-05,5.77301368269e-05,4.12592936257e-05,5.52091240631e-05,2.78629771112e-05
2009-02-01,8.97280498239e-05,7.86438978529e-05,5.81692034064e-05,3.55032310608e-05,1.48592777502e-05,3.74145359577e-05,3.3885407694e-05,5.13293543398e-05,3.53572124974e-05,5.06262504132e-05,8.48057397282e-05,4.22739982423e-05,7.01149383531e-05,7.31845781307e-05,4.66691398677e-05,2.87550907675e-05,6.14921817292e-05,3.3326807871e-05,7.52827167162e-05,2.79604464609e-05,5.74045116587e-05,2.05138137264e-05,2.44788383075e-05,5.77986385089e-05,3.56682140288e-05,3.21530266012e-05,4.5861088438e-06,2.20270421323e-05,2.21291777702e-05,4.17489732172e-05,2.28178583181e-05,3.20260971557e-05,3.638555476e-05,8.58883013279e-05,1.86700799532e-05,5.02803069139e-05,3.30640056875e-05,2.97245045431e-05,4.98905981095e-05,4.24062179339e-05,2.66500643907e-05,2.19027285333e-05,3.98817603733e-05,4.36594370301e-05
2009-03-01,2.88929901931e-05,1.55981642387e-05,6.14596376094e-05,2.53829105077e-05,4.84910742671e-05,6.81341412322e-05,2.1688133711e-05,3.09841861183e-05,2.76157575475e-05,3.79580158854e-05,5.30752936659e-05,3.85895336149e-05,2.91849458032e-05,4.00121760322e-05,3.6448901197e-05,1.85923516605e-05,7.17529325941e-05,2.92359595733e-05,4.78914761819e-05,2.50739652495e-05,4.88594718667e-05,3.28395450298e-05,4.40484423466e-05,3.61362853298e-05,3.4554922028e-05,4.9592368595e-05,2.83197387034e-05,1.75076425649e-05,2.13305078432e-05,3.13850950988e-05,3.27542529324e-05,4.49107231543e-05,2.84991328196e-05,3.77946445951e-05,3.84176710213e-05,3.34198985001e-05,4.55181175528e-05,3.38398200104e-05,5.51328778762e-05,3.00948818032e-05,4.81175254555e-05,4.35497863908e-05,5.76952252838e-05,3.96860529295e-05
