time,bcc-csm1-1-m,ACCESS1-0,ACCESS1-3,FGOALS-g2,FIO-ESM,CMCC-CMS,MPI-ESM-LR,IPSL-CM5B-LR,MIROC-ESM,MIROC5,CMCC-CM,MPI-ESM-MR,CSIRO-Mk3-6-0,CESM1-BGC,inmcm4,CanESM2,GISS-E2-R-CC,BNU-ESM,CCSM4,GFDL-ESM2G,EC-EARTH,GFDL-ESM2M,NorESM1-M,CESM1-WACCM,IPSL-CM5A-MR,IPSL-CM5A-LR,GFDL-CM3,CNRM-CM5,GISS-E2-H,MIROC-ESM-CHEM,MRI-ESM1,NorESM1-ME,HadGEM2-AO,GISS-E2-R,HadGEM2-CC,GISS-E2-H-CC,CMCC-CESM,MRI-CGCM3,HadGEM2-ES,bcc-csm1-1,CESM1-CAM5
2008-06-01,2.14509186256e-05,1.87944659566e-05,2.60567208854e-05,2.47608499194e-05,2.10543450218e-05,2.55722951676e-05,2.91767987489e-05,4.06481587447e-05,6.11848137851e-05,2.59781417026e-05,2.77463493121e-05,2.25525864932e-05,1.58655693042e-05,2.27538016818e-05,3.71116093447e-05,2.40009007636e-05,4.35579668571e-05,2.28283469066e-05,2.08548501426e-05,2.09501233712e-05,3.17457768165e-05,2.69628179821e-05,1.13626538223e-05,1.31692328576e-05,2.5464668371e-05,2.2112469594e-05,3.23019880473e-05,3.26376198791e-05,3.87061744505e-05,4.21612250041e-05,6.56708550867e-05,2.27034084787e-05,2.33547826892e-05,2.69660909756e-05,5.55534201464e-06,4.54701087733e-05,8.73231329024e-06,5.47856260753e-05,1.84078654846e-05,3.17479604443e-05,2.36187723644e-05
2008-07-01,9.428736216e-06,3.88394702085e-06,7.76810158581e-06,1.36215460467e-05,1.41160415978e-05,3.1501255996e-05,1.17760093417e-05,3.82419270863e-05,5.92331622708e-05,1.14386437804e-05,2.66496878766e-05,1.56179702442e-05,1.94519407814e-06,8.39303232633e-06,2.50100509999e-05,1.03819480728e-05,3.83097674709e-05,4.26785718552e-06,7.67861964755e-06,6.03078832132e-06,8.15617404658e-06,7.17322944865e-06,3.64764491678e-06,1.02557728088e-06,1.35687035026e-05,9.40588644815e-06,3.2292032832e-05,2.55576556538e-05,4.4073848206e-05,3.4478435479e-05,1.92242678459e-05,8.57598431026e-06,3.53747860026e-06,4.93232438051e-05,5.53617572778e-06,2.00932635626e-05,8.140814316e-07,2.36584757145e-05,8.76669205919e-06,1.34612363278e-05,7.65508354973e-06
2008-08-01,2.46346158947e-06,1.41756532624e-06,6.93858613266e-06,1.75334481355e-05,7.64480506822e-06,1.27643247002e-05,1.03245572453e-05,1.98261807896e-05,2.88599720079e-05,2.13326698486e-05,2.58209463091e-05,6.91402903093e-06,8.81031090267e-07,3.97857104063e-06,1.24427265454e-05,2.00459016355e-06,4.65943550694e-05,1.05663109442e-05,5.57812176215e-06,3.6721747693e-06,1.28188159313e-06,3.49954262467e-06,6.32069145468e-07,1.97368058688e-06,9.85112222582e-06,1.1822593601e-05,1.6758730311e-05,3.08826565197e-05,1.40443842724e-05,4.23801128515e-05,2.24379009361e-05,5.16598128435e-06,9.90763119546e-07,2.84326799355e-05,3.29709881644e-06,2.05010567242e-05,2.81032407656e-06,3.09362183522e-05,4.97798767253e-06,7.00761769015e-06,6.75613550671e-06
2008-09-01,5.74099893026e-06,5.33165776265e-06,5.35698500162e-06,2.86946366638e-05,1.03042911254e-05,1.37402069023e-05,2.37110590595e-05,3.34696740083e-05,2.37401699148e-05,1.73956652361e-05,2.22309000409e-05,2.2273241692e-05,1.26898227053e-06,4.08690118394e-06,1.63444666733e-05,1.88012573688e-06,3.10170316122e-05,1.47091789283e-05,1.34409123281e-05,7.04824806045e-06,1.23671168943e-05,8.93518778058e-06,7.45849456507e-06,2.82997508938e-06,1.07588313962e-05,1.29899976571e-05,9.57070094406e-06,1.11215849893e-05,2.62358488688e-05,1.3764968844e-05,3.17709467156e-05,6.26944821249e-06,2.32733504531e-05,2.62249403704e-05,3.83617905137e-06,1.6703497991e-05,3.19881291944e-06,4.76247263729e-05,1.19868906592e-05,1.09358649752e-05,9.94739786271e-06
2008-10-01,6.20061550979e-05,7.29097562108e-06,4.31530144981e-05,4.4264789661e-05,2.29682785175e-05,1.95793882345e-05,2.9488454207e-05,3.20514718055e-05,4.75962149115e-05,1.21675164155e-05,2.1077164818e-05,4.98182942725e-05,1.08320195384e-05,3.09570344171e-05,3.6833163462e-05,4.47111974305e-05,3.60572989848e-05,2.86338362154e-05,2.72785398213e-05,1.93447725805e-05,4.10577034104e-05,4.27684469994e-05,5.77416449232e-06,1.57567988481e-05,2.63025364932e-05,1.20999298758e-05,1.86552667098e-05,1.33177185671e-05,5.95961330419e-05,3.02990526203e-05,3.72185458478e-05,1.61519083576e-05,1.85693526354e-05,4.66851544919e-05,4.36363160632e-05,3.16490975176e-05,1.44979730976e-05,5.06154905495e-05,1.75246615678e-05,5.39353777034e-05,2.25343421537e-05
2008-11-01,3.63109619727e-05,3.39951429526e-05,5.90422323945e-05,6.77186745937e-05,5.35969017316e-05,7.27826779309e-05,2.40468927326e-05,5.13171121383e-05,4.42198263045e-05,1.1794614843e-05,3.66213433962e-05,8.50388443463e-05,2.50684130931e-05,9.43938630187e-05,6.05846236535e-05,5.84357152547e-05,4.21697706846e-05,8.60621890752e-05,7.64327490315e-05,4.1738502811e-05,1.50057679938e-05,3.69440355522e-05,2.98166214634e-05,4.48062295618e-05,4.62362617327e-05,2.23123073511e-05,3.94415374103e-05,7.49289287796e-05,3.6635675959e-05,4.91215975975e-05,6.90707872872e-05,7.78652208282e-05,1.48413841728e-05,6.04612438527e-05,2.77222047879e-05,6.30327277425e-05,3.7286146835e-05,6.12135761512e-05,4.21507263257e-05,2.90173844405e-05,4.18462527751e-05
2008-12-01,6.75964407232e-05,3.53495588786e-05,4.75432038695e-05,6.38638090701e-05,7.51248287997e-05,6.64651086221e-05,4.4395088584e-05,5.87987778999e-05,7.82337478086e-05,3.04782144303e-05,3.20091891229e-05,2.33561390944e-05,1.51996385414e-05,5.54729224611e-05,4.11529323693e-05,6.02317268203e-05,3.71349605833e-05,5.52764600191e-05,4.72027797349e-05,3.65279278311e-05,3.93992091479e-05,7.01897768825e-05,2.69639858743e-05,2.18929954599e-05,5.86035298901e-05,1.74435614042e-05,3.14727575036e-05,1.91363536806e-05,2.7337374623e-05,9.58665996829e-05,1.97532815275e-05,6.17602031525e-05,6.42349016181e-05,6.77499780674e-05,6.14278266247e-05,8.24672001348e-05,6.87225801812e-05,6.55550232382e-05,3.04007380908e-05,4.53177429639e-05,3.32441831109e-05
2009-01-01,2.59219589117e-05,3.56602737763e-05,7.10368346647e-05,3.6005175995e-05,5.93103415061e-05,4.71902720165e-05,5.14946956953e-05,3.55244359866e-05,6.72290657045e-05,4.94087616971e-05,3.45523747253e-05,6.09606799636e-05,3.59802763991e-05,3.6623629085e-05,5.76169487821e-05,5.80516047194e-05,3.50208037313e-05,6.67387748157e-05,6.13066111952e-05,1.67369667502e-05,2.24091299293e-05,5.39844426789e-05,2.97335827781e-05,3.36558809067e-05,2.98010021262e-05,5.90069747659e-05,4.80139198468e-05,4.06192202718e-05,5.55474141872e-05,6.70561615455e-05,5.49978164296e-05,3.72205352505e-05,4.31858724196e-05,4.35948779417e-05,2.94785547036e-05,4.59860628249e-05,1.90588762052e-05,3.50172244582e-05,2.50563985208e-05,6.97200193827e-05,4.98232204469e-05
2009-02-01,3.58477447142e-05,3.48842793192e-05,5.53073200102e-05,4.53412554634e-05,4.46540629734e-05,4.51762312358e-05,4.58255177364e-05,3.90382041928e-05,3.72423093116e-05,1.01627036747e-05,4.29001832005e-05,3.71256901417e-05,2.70297400675e-05,4.45593082215e-05,8.88987594538e-05,5.27957721109e-05,3.58726483493e-05,8.74631727735e-05,3.44937026434e-05,1.43062152347e-05,5.45344796267e-05,6.37863695879e-05,3.67019165424e-05,6.12463173866e-06,3.94036869433e-05,3.89859585539e-05,3.23358596006e-05,6.2209800958e-05,1.93873213637e-05,4.07750341158e-05,2.59753476149e-05,5.30238335159e-05,3.08732299432e-05,4.44137480523e-05,5.19820912901e-05,4.34376264972e-05,4.07947736676e-05,5.23517661523e-05,3.60307427356e-05,5.62048620244e-05,3.28972477512e-05
2009-03-01,3.8091644802e-05,4.61829296823e-05,4.73012443243e-05,4.10787647221e-05,3.5617858642e-05,3.35563705968e-05,4.45603829576e-05,4.93156585435e-05,6.53433081122e-05,2.44627021766e-05,3.36734813784e-05,2.72124053611e-05,4.5932296702e-05,3.67407815936e-05,2.91032353873e-05,2.74748662681e-05,1.76334278687e-05,3.29407378255e-05,3.19289215762e-05,4.00939156356e-05,2.11711800105e-05,3.23074853744e-05,1.22692554214e-05,1.97265845145e-05,3.64125216947e-05,3.05489990069e-05,1.48780647275e-05,2.71126624602e-05,3.58620250722e-05,3.69314479637e-05,3.8713943338e-05,3.78194417408e-05,1.94105028272e-05,3.15246502206e-05,2.66506300964e-05,5.85987218831e-05,1.65097444551e-05,4.09040303891e-05,2.94080171746e-05,5.32542650035e-05,2.62215082854e-05
2009-04-01,2.77621114557e-05,4.28355621504e-05,4.58037332767e-05,3.75427058922e-05,2.74887674702e-05,3.96684776726e-05,2.51917904409e-05,2.48969425485e-05,4.67812642455e-05,3.25718461499e-05,2.85938647611e-05,3.43336653064e-05,1.8976354074e-05,3.79682206778e-05,3.98916843031e-05,2.93637692569e-05,1.14571736655e-05,2.81225617073e-05,2.96070718171e-05,3.44246655509e-05,3.695484664e-05,2.48170989734e-05,3.43064857589e-05,1.47930087223e-05,3.54641105982e-05,3.0469350861e-05,4.24731495817e-05,3.2434779514e-05,3.01835291812e-05,2.59649447495e-05,4.09736400711e-05,2.58063829278e-05,3.3219787578e-05,2.9082156478e-05,3.16291979765e-05,2.76859005529e-05,2.90864572889e-05,5.5343163976e-05,4.07289074983e-05,3.53407022582e-05,2.48880377595e-05
2009-05-01,1.67935936371e-05,5.11837728092e-05,3.02892724773e-05,3.09039678541e-05,2.33450567369e-05,3.14028576083e-05,2.37068456564e-05,4.27571644082e-05,4.88176354944e-05,3.71631948656e-05,2.37562373807e-05,3.05101998882e-05,4.56291315329e-05,3.41117850375e-05,4.17431367948e-05,2.81526647389e-05,3.00611109007e-05,2.90020048851e-05,3.68387151287e-05,2.54216453565e-05,2.44666406551e-05,3.1782313575e-05,2.71026256087e-05,5.18964325806e-06,3.8387800175e-05,2.73275672953e-05,3.30315142492e-05,3.20530226418e-05,3.12819065205e-05,6.06095236435e-05,4.75780626143e-05,2.66013315013e-05,4.02102339952e-05,3.51040230271e-05,2.27837732447e-05,4.60898457201e-05,2.19346729864e-05,5.30973415845e-05,2.25471418118e-05,8.11265878535e-06,1.16232738021e-05
2009-06-01,6.61002061433e-06,3.38656516305e-05,1.90531608431e-05,2.41167525625e-05,2.8251898766e-05,2.08588017683e-05,2.87029368337e-05,4.63425522241e-05,5.62698674912e-05,2.92479826385e-05,2.331460792e-05,1.79241186873e-05,8.00796539099e-06,2.94393761845e-05,4.47699277824e-05,8.8779179426e-06,2.78158074707e-05,3.15536412624e-05,2.00001312888e-05,3.4440924234e-05,1.93914287825e-05,1.92884233899e-05,2.82487835648e-05,8.42731198532e-06,2.97798983541e-05,1.64383764343e-05,3.02700812919e-05,3.43700706617e-05,3.31352325513e-05,4.3381277995e-05,1.82393527796e-05,1.80423164466e-05,2.17903728548e-05,2.84491208239e-05,1.68055816625e-05,3.08760033363e-05,3.29409158439e-06,3.80277230431e-05,7.33844347862e-06,2.22631894758e-05,2.04991195534e-05
2009-07-01,1.58705808585e-06,2.38262291179e-06,5.82508593975e-06,1.49477099133e-05,3.94749458186e-05,1.54023391328e-05,7.66565956708e-06,2.82965130793e-05,3.13657290765e-05,1.86849194233e-05,2.18207015411e-05,5.92091486656e-06,1.60966095787e-06,1.10921040276e-05,2.18885618909e-05,8.83106434439e-06,4.22111776288e-05,1.72204701585e-05,1.80536131744e-05,3.89418201444e-05,7.08462938448e-06,1.73004517623e-05,1.86124398169e-05,8.83123963149e-06,1.36005190338e-05,1.53483114218e-05,3.0717522255e-05,2.26218864623e-05,2.77298321218e-05,2.99100864368e-05,3.0065423213e-05,4.40702134057e-06,3.91965197163e-06,3.41845503726e-05,7.36272261284e-06,1.81397498883e-05,3.53897121386e-06,4.07570984018e-05,1.82156543659e-06,8.32404467843e-06,3.79805672309e-06
2009-08-01,5.72572209226e-06,3.36556274693e-06,4.45202315045e-06,3.34741198458e-05,1.1766596784e-05,4.95242753199e-06,1.39582236963e-05,3.59821173674e-05,2.34246899633e-05,3.24179280415e-05,1.6771923666e-05,1.89301341639e-05,2.93587248841e-06,6.73907699013e-06,1.60225754761e-05,1.13925358789e-05,2.81303312211e-05,8.41848629101e-06,2.77297250496e-06,1.63963063137e-05,5.51961056526e-06,1.3103307544e-05,1.18293633022e-06,4.08449686873e-06,8.79412270081e-06,1.45709018398e-05,1.74714842795e-05,2.26543657072e-05,2.83081978788e-05,3.259874793e-05,2.04246495709e-05,6.82626471189e-06,2.30790085732e-06,4.11420018622e-05,6.49927808976e-06,3.40150703361e-05,8.38423147798e-07,2.17157954531e-05,4.59227366585e-06,9.96773431628e-06,3.3842113943e-06
2009-09-01,2.12470372985e-05,2.32850188262e-05,1.20252024103e-05,2.55411225226e-05,2.34585633128e-05,1.33573360342e-05,1.8439878061e-05,1.84012847484e-05,4.68951289804e-05,2.38615995113e-05,7.84845876912e-06,1.26200802957e-05,1.19835321998e-05,4.33460866823e-06,2.01091150822e-05,1.23002784524e-05,2.08949385675e-05,8.3031798719e-06,4.90093083903e-06,1.81629050012e-05,2.60265569631e-05,8.56440556479e-06,9.2901291282e-06,2.17481066267e-06,1.89641161991e-05,2.12548607124e-05,3.23013606665e-05,1.47644334493e-05,3.81962280661e-05,2.73085048927e-05,1.61336411652e-05,3.56387571969e-06,6.18811761333e-06,2.12879569593e-05,2.41778400215e-05,1.86450537475e-05,2.80474705505e-06,2.92101599804e-05,1.00296395571e-05,1.41825995873e-05,8.18895844617e-06
2009-10-01,2.55072824248e-05,2.26434877039e-05,3.02703064595e-05,4.08870967173e-05,4.04012642927e-05,4.89137717523e-05,2.67070065352e-05,4.58824041516e-05,4.23482591335e-05,2.54667365698e-05,3.71146655225e-05,2.99978785084e-05,1.11428908732e-05,4.68277898788e-05,2.45820602296e-05,1.27925307424e-05,4.10945480856e-05,3.77025025955e-05,2.89498602062e-05,3.96653592058e-05,2.16675608564e-05,1.51390098735e-05,1.57392423716e-05,6.23857076789e-06,1.23034501777e-05,2.10937583631e-05,3.12862500967e-05,1.98058094156e-05,4.94464156873e-05,2.25549660778e-05,2.19796027501e-05,2.5181009778e-05,1.44169446771e-05,3.8358552312e-05,1.62571795846e-05,4.26103895848e-05,1.53143009811e-05,3.82150150948e-05,4.98306868351e-05,3.33257144424e-05,2.63781025613e-05
2009-11-01,3.15637253152e-05,5.13811142983e-05,7.92991648788e-05,3.72642190996e-05,3.33915019534e-05,4.67932051314e-05,5.00364083564e-05,7.95862234213e-05,5.60389048284e-05,3.33881888764e-05,3.8084074575e-05,4.89379412362e-05,7.75104853931e-06,6.06116751864e-05,4.2078086517e-05,5.84330931209e-05,5.96261310572e-05,8.0439557496e-05,5.15011845276e-05,5.74620405334e-05,7.08172388039e-05,3.10092815046e-05,1.73362805072e-05,2.06042464015e-05,6.78147555196e-05,3.66498802009e-05,6.9072755385e-05,6.70681904239e-05,7.51682663349e-05,9.55816899174e-05,8.10664945177e-05,3.18853078625e-05,5.6479570135e-05,4.25314430762e-05,4.61870981131e-05,3.79825895228e-05,3.1804855098e-05,5.81800172334e-05,4.85048362862e-05,5.69603781817e-05,6.10729103397e-05
2009-12-01,3.59760672598e-05,4.20356524652e-05,6.06491321378e-05,3.69974045194e-05,6.98712308804e-05,3.54181958496e-05,5.13530560836e-05,3.95657290824e-05,6.53954508986e-05,4.86642106262e-05,4.14564631435e-05,3.015896821e-05,4.88596300784e-05,9.82371820643e-05,7.7635974802e-05,2.16296140934e-05,6.1919255927e-05,0.000103449219265,5.28602348538e-05,5.4673621182e-05,2.4062857327e-05,5.58295009291e-05,3.03985543724e-05,4.54241011539e-05,6.04816442709e-05,4.16818270423e-05,8.51796041843e-05,4.13898852094e-05,4.30794160593e-05,7.0930211344e-05,2.74366046283e-05,4.0508081247e-05,4.7812238812e-05,3.57089403451e-05,3.91595622204e-05,5.80130075226e-05,4.62771204184e-05,6.64072999284e-05,6.06393099631e-05,1.94745846481e-05,4.33461665593e-05
2010-01-01,4.27013450289e-05,6.23915850935e-05,4.46901708962e-05,2.64346628683e-05,7.37767474978e-05,1.57361983189e-05,7.50771324549e-05,3.37710178542e-05,9.51196588479e-05,2.62988673785e-05,3.20534892686e-05,7.12416446601e-05,4.44406212669e-05,2.26315763333e-05,6.81205381365e-05,3.73191242337e-05,2.78895792955e-05,3.86885681413e-05,5.29106327296e-05,5.87945346019e-05,5.89412005638e-05,2.18549751783e-05,2.46317213168e-05,4.48154290098e-05,4.62573816419e-05,3.52982480081e-05,2.4594010938e-05,3.00245286826e-05,3.12200154819e-05,7.86469166997e-05,6.30048878336e-05,4.12658784626e-05,6.11721414403e-05,2.2745053684e-05,5.84955466062e-05,5.56131803933e-05,3.9115871914e-05,4.55172815973e-05,3.98606638382e-05,4.74490609728e-05,4.72342378107e-05
2010-02-01,7.12024556422e-05,6.97983447416e-05,5.0098041248e-05,3.47348994183e-05,4.20604611766e-05,3.43931772347e-05,6.27200846793e-05,3.22535520354e-05,7.17690266659e-05,3.73251917699e-05,4.33599759502e-05,3.76935786335e-05,3.63502429017e-05,5.63856771135e-05,7.50832859402e-05,1.67756035201e-05,2.68812718408e-05,4.95238558263e-05,3.42311522852e-05,2.41331885162e-05,7.12441437394e-05,3.98377841925e-05,2.2529548005e-05,3.38498775363e-05,2.62567157604e-05,4.24715261147e-05,3.1504840346e-05,3.18527148829e-05,7.90510114636e-05,9.71087562599e-05,3.31611702655e-05,6.35792872345e-05,3.22389169664e-05,4.82795722216e-05,5.883961785e-05,4.27242290849e-05,4.21306867793e-05,3.85922099462e-05,6.0691276693e-05,5.18076703884e-05,2.25360284763e-05
2010-03-01,4.43863907116e-05,3.0548219846e-05,5.84030653954e-05,3.96441936876e-05,6.18183349919e-05,2.40431549693e-05,4.99064447857e-05,2.50440029959e-05,6.29329449415e-05,3.73596571444e-05,5.02196777932e-05,4.78771955906e-05,2.35705804828e-05,5.48973624642e-05,3.11917473092e-05,3.11931807119e-05,3.68449673829e-05,6.56220057863e-05,5.34202118808e-05,3.33987340532e-05,4.88723283016e-05,3.16051308699e-05,4.458118201e-05,3.56032161108e-05,2.12459156371e-05,3.40580378975e-05,1.54331111162e-05,2.57160171532e-05,4.41279259273e-05,6.57386785557e-05,1.83578928651e-05,4.89902957725e-05,5.3794428736e-05,2.25173044252e-05,2.91414508822e-05,1.75216257124e-05,2.57171886915e-05,3.28183867309e-05,4.21733997471e-05,4.75686623152e-05,4.07958816342e-05
2010-04-01,3.06404196332e-05,4.21380412133e-05,4.70707378294e-05,3.63722654583e-05,2.76146838587e-05,4.14920114313e-05,4.09932568021e-05,1.97505878248e-05,4.21039221692e-05,4.19220234835e-05,1.91159086888e-05,1.5878422086e-05,3.0597310823e-05,4.51033404651e-05,4.45703119892e-05,1.07836359348e-05,5.78852324982e-05,5.3331601157e-05,3.94898591302e-05,3.07612668722e-05,3.25162854573e-05,3.49761745989e-05,4.10046268371e-05,2.46113703724e-05,4.12145917445e-05,5.25043278685e-05,3.23220372896e-05,2.37380356975e-05,3.29969011356e-05,4.97005608243e-05,3.44372108863e-05,3.10129502395e-05,1.6188341912e-05,4.57755245407e-05,2.85717037514e-05,3.72410363146e-05,3.73128241336e-05,4.13728038265e-05,2.09664237792e-05,2.25770215669e-05,1.61940970291e-05
2010-05-01,1.39277317484e-05,2.41155952002e-05,3.03579427055e-05,2.01058176875e-05,2.58210893056e-05,3.86318499555e-05,2.57535845906e-05,3.62884597962e-05,4.59802882688e-05,4.73358900854e-05,3.16272754307e-05,1.62774335227e-05,2.40176179042e-05,1.10258821083e-05,5.32332620683e-05,2.19141256821e-05,2.09366962925e-05,4.08620474142e-05,3.07129400674e-05,2.80362890205e-05,2.72788512943e-05,2.9506246392e-05,1.23661102407e-05,1.05494367631e-05,9.50542710793e-06,2.1272606034e-05,3.31808375904e-05,3.25289985631e-05,3.10264868328e-05,4.54841204676e-05,2.96755142537e-05,3.68207178326e-05,1.97252956826e-05,4.27377219125e-05,2.78500501736e-05,3.37154902657e-05,3.22543928633e-05,3.54567727884e-05,3.48745479641e-05,1.71437815879e-05,2.26163263992e-05
2010-06-01,1.2511702656e-05,9.56650855557e-06,2.37632464556e-05,1.97823216695e-05,3.53084766781e-05,1.78369227797e-05,4.04906958076e-06,4.03951254384e-05,4.72633336055e-05,1.93236975656e-05,1.9784669293e-05,2.86773375202e-05,3.94851708214e-05,2.10552353574e-05,4.64580560219e-05,1.71684651074e-05,4.61415861537e-05,4.57084697094e-05,2.15280964987e-05,3.09062573049e-05,2.21868135451e-05,4.77884322107e-05,4.03817357437e-05,5.13740867154e-06,2.28690964832e-05,2.29131668448e-05,2.5728448577e-05,2.36449765998e-05,4.9811161413e-05,5.27935697998e-05,5.03842661818e-05,1.93336883967e-05,1.15086495146e-05,3.77678296104e-05,1.44321217617e-05,3.12027792309e-05,1.67382058862e-05,4.67890214882e-05,2.4581099513e-05,7.14897412214e-06,2.72972177901e-05
2010-07-01,1.4535505586e-05,5.4068958491e-06,1.36042840143e-05,1.93104507768e-05,1.78477975169e-05,1.40071480668e-05,7.34844860355e-06,2.17112818177e-05,2.82338338366e-05,1.03327424779e-05,1.55853425656e-05,1.12104229629e-05,2.77401275938e-06,7.61608800136e-06,2.38178577872e-05,1.2930752649e-05,4.5043324197e-05,2.779493124e-05,1.15420026084e-05,1.19780711777e-05,8.70654802129e-06,3.54924408473e-05,1.88558042282e-05,7.40806060572e-07,5.65068103242e-06,6.60148541343e-06,1.76619983752e-05,1.7901093147e-05,1.17151863321e-05,2.21061088875e-05,4.54609023888e-05,9.62755900105e-06,7.3603659877e-07,3.87909109728e-05,1.46861538437e-06,4.5561097257e-05,1.05458420876e-05,1.75605459932e-05,4.512687278e-06,1.92690565048e-05,6.42505389132e-06
2010-08-01,1.30108420887e-05,1.02828536282e-05,1.11475820588e-05,2.08562753414e-05,1.50769058867e-05,1.7814201835e-05,1.1297547774e-05,1.79848636321e-05,3.78731724292e-05,1.26284709881e-05,1.52898210952e-05,1.22760513997e-05,5.85067839052e-07,3.487935178e-06,1.0739962376e-05,6.50723720052e-06,2.8130386075e-05,1.62798149025e-05,7.2005787576e-06,1.33835511254e-05,2.46615088368e-06,1.79648901748e-05,1.10660275823e-05,1.05548049558e-06,4.64051611979e-06,9.70781316695e-06,2.39592412375e-05,2.26832354171e-05,3.65733780446e-05,2.5071189854e-05,1.99507020127e-05,1.30782804948e-05,3.39867237304e-06,4.32891005175e-05,9.88074653952e-06,2.32852617614e-05,7.45577563066e-06,2.58474738995e-05,4.55687780716e-06,6.20400160756e-06,1.00665783217e-05
2010-09-01,3.83731928867e-05,1.15219150822e-05,1.36802268625e-05,3.95929616692e-05,2.8671160059e-05,1.36657568094e-05,1.66363947626e-05,2.32194055911e-05,2.03150904478e-05,1.53710963332e-05,1.67761478371e-05,2.13251864937e-05,5.14845881513e-06,9.45284337105e-06,1.25079646295e-05,3.16606645356e-05,1.23522923635e-05,1.9258425588e-05,6.46085996393e-06,9.69329623659e-06,1.36944721427e-05,2.46979322785e-05,6.98713392921e-06,9.21879508695e-06,1.05523888383e-05,3.15847545664e-05,1.46535815825e-05,1.28904704502e-05,3.27468004571e-05,1.96910907713e-05,2.37406788875e-05,9.52704448309e-06,6.58050843158e-06,1.55770026187e-05,1.08827867393e-05,3.00756155222e-05,3.84602390113e-06,2.16578849913e-05,1.49959301628e-05,9.08570098848e-06,3.53890384091e-06
2010-10-01,3.98491522338e-05,2.83189682315e-05,2.76388014278e-05,3.30510634133e-05,2.70970816928e-05,3.14952747431e-05,1.6311455069e-05,5.88242024833e-05,1.73358916072e-05,1.43419385859e-05,3.01955470338e-05,2.0602101826e-05,2.7408949232e-05,1.69708797293e-05,1.34058719336e-05,5.09882262122e-05,4.19216213838e-05,6.1331615143e-05,2.16686407426e-05,1.09483996008e-05,4.83670287611e-05,2.95267547396e-05,2.78612951661e-05,4.77164847325e-05,2.36185936956e-05,2.88389933871e-05,3.47145233756e-05,3.61981988181e-05,4.15578377518e-05,2.44594417988e-05,3.2805446738e-05,3.13522615215e-05,1.83915007651e-05,3.11834210531e-05,1.10479111191e-05,5.81945754448e-05,1.1175085092e-05,7.7688505053e-06,2.50424710386e-05,4.23202513048e-05,1.36766671281e-05
2010-11-01,3.33263428837e-05,6.26878721137e-05,4.33882955154e-05,8.62821221138e-05,5.86291280342e-05,5.88383783387e-05,2.54317473653e-05,2.83971328372e-05,5.15789738226e-05,3.95900187868e-05,5.96841946573e-05,5.78629422567e-05,3.30565377746e-05,5.2584003913e-05,5.06715593864e-05,3.64891979189e-05,6.73358808854e-05,0.000104279243048,4.33693328685e-05,7.50735498514e-05,7.53914201986e-05,2.0570816989e-05,3.90898494516e-05,4.0343202636e-05,5.68357554325e-05,3.79599082407e-05,6.4294290875e-05,4.09924637461e-05,4.89323804989e-05,2.44626103874e-05,7.50350979095e-05,5.17115030561e-05,3.50505322439e-05,6.06857643864e-05,4.19024563598e-05,5.88620209025e-05,3.98621523345e-05,7.2073352883e-05,1.87722213836e-05,5.59942271745e-05,4.66939552024e-05
2010-12-01,3.28262256387e-05,5.14964871443e-05,3.47646229806e-05,4.63887955751e-05,5.8038937641e-05,4.22981750619e-05,5.68733001793e-06,5.3346493587e-05,0.000138281577529,3.2415498481e-05,2.29135331771e-05,5.36259380169e-05,6.08988524878e-05,2.48674888383e-05,4.73108216933e-05,4.30869969023e-05,6.75576413111e-05,8.65969377628e-05,1.44614395039e-05,7.80164474337e-05,3.93867054256e-05,3.57153010858e-05,4.55723748018e-05,3.58824994692e-05,4.40030568955e-05,6.5799411118e-05,6.57056684001e-05,4.96634349838e-05,9.25240605435e-05,7.38977010769e-05,2.88776218332e-05,2.66214907697e-05,8.4373062323e-05,4.73796004409e-05,6.3650643954e-05,4.35084469549e-05,3.61576039722e-05,5.55038824251e-05,3.58182786667e-05,2.63332006095e-05,3.31773162038e-05
