time,IPSL-CM5A-LR,GFDL-CM3,MIROC-ESM,MIROC5,GISS-E2-H,MIROC-ESM-CHEM,GFDL-ESM2G,CCSM4,NorESM1-ME,HadGEM2-AO,GISS-E2-R,FIO-ESM,CESM1-CAM5,MRI-CGCM3,GFDL-ESM2M,bcc-csm1-1-m,HadGEM2-ES,NorESM1-M,CSIRO-Mk3-6-0,bcc-csm1-1,IPSL-CM5A-MR
2009-05-01,1.24656481546e-05,5.16179835965e-05,4.85473183896e-05,3.79574561157e-05,2.9269859624e-05,3.95885836042e-05,2.57528822658e-05,2.00664364337e-05,1.87443639788e-05,3.46102837111e-05,1.30022582046e-05,2.1969671919e-05,1.82742263541e-05,3.96698914561e-05,1.44746399605e-05,3.30777463768e-05,2.75860440546e-05,1.56363876158e-05,3.16928152772e-05,1.78661512109e-05,1.56859022614e-05
2009-06-01,2.66442064571e-05,4.25554114827e-05,4.76789607395e-05,4.00366144459e-05,4.68604633852e-05,5.3009378189e-05,4.05598890817e-05,1.82349655061e-05,3.49458823052e-06,1.44467745632e-05,4.45765868259e-05,2.48408999103e-05,1.3076747247e-05,3.12315523355e-05,1.57571219574e-05,8.35654002783e-06,2.45997978254e-05,1.93287341972e-05,1.47227963993e-05,2.95608531208e-05,2.13310894781e-05
2009-07-01,2.67720980474e-05,2.50532208004e-05,4.5019713798e-05,1.19088073325e-05,3.27142929943e-05,3.01537958573e-05,1.3271784351e-05,4.72774958052e-06,5.69819087808e-06,2.69587916993e-06,2.81973637281e-05,3.06864186011e-05,1.7402075557e-05,1.66115778917e-05,6.49802923015e-06,1.67533496064e-05,4.84766527858e-06,1.28496340039e-05,7.89800779286e-06,2.49759656223e-05,8.2909422997e-06
2009-08-01,1.33086276612e-05,9.76420994903e-06,2.23991969203e-05,2.32515665084e-05,2.40592908748e-05,4.12435855348e-05,4.15984140771e-06,4.87989771701e-06,7.09239650831e-06,3.99375209898e-06,4.27402947783e-05,2.03886792103e-05,7.08372857989e-06,2.09161497678e-05,6.08130227104e-06,4.38238162986e-06,5.76469177206e-06,5.23693370269e-06,2.94203729934e-06,4.51863504622e-06,4.96311347459e-06
2009-09-01,1.51008155669e-05,1.28480599149e-05,3.81584883144e-05,1.80739210873e-05,1.37829989152e-05,4.09106567531e-05,2.29882454935e-05,1.24183405003e-05,4.91588041456e-06,1.6408776511e-05,3.51244167026e-05,1.95020752775e-05,2.37065507389e-05,3.57066264552e-05,1.14651525362e-05,1.23857764233e-05,6.29435500276e-06,7.07772778696e-06,1.15822206908e-05,8.00859140024e-06,1.95041334986e-05
2009-10-01,5.63173190358e-05,4.36973051592e-05,2.66846071706e-05,1.53319974743e-05,6.76409354886e-05,5.62160332872e-05,2.79833836127e-05,2.01821646323e-05,1.82247953944e-05,2.8467978555e-05,3.7331400487e-05,4.61711559183e-05,2.14283632281e-05,5.60884851828e-05,2.14364785683e-05,6.74176474041e-05,2.72422243511e-05,4.37752823927e-05,2.78821886371e-05,4.18536818567e-05,2.6812771817e-05
2009-11-01,2.86522226816e-05,5.93011864112e-05,7.32134836047e-05,3.40551808949e-05,5.37446730959e-05,5.2473151239e-05,4.07041510597e-05,5.13126535519e-05,6.53004725791e-05,5.23519777181e-05,2.82014113964e-05,3.20794559836e-05,3.50194013571e-05,8.08144274223e-05,4.18338804846e-05,3.70324937649e-05,5.6774750809e-05,5.4276209994e-05,1.60834410833e-05,4.05600614613e-05,5.15031075988e-05
2009-12-01,3.03592944988e-05,2.69207259862e-05,5.33752850364e-05,4.39507224291e-05,3.17857858363e-05,8.2905087523e-05,3.36390841969e-05,4.85902895375e-05,5.89888122249e-05,3.6458948281e-05,2.95251267251e-05,9.66370229435e-05,4.74493136892e-05,5.01130698413e-05,9.13014965691e-05,4.92756715479e-05,5.28584960626e-05,3.96435789298e-05,6.35754392403e-05,3.74389868133e-05,4.07309054286e-05
2010-01-01,6.13030682075e-05,8.22346630684e-05,6.26427085081e-05,2.90218878217e-05,6.32936307359e-05,3.33907989746e-05,2.71182355189e-05,4.24079670013e-05,6.61576692437e-05,5.16642841961e-05,4.80439666717e-05,8.50495756216e-05,1.82588572957e-05,8.9038503737e-05,5.88623612809e-05,7.12753606725e-05,7.84669396992e-05,5.01407193951e-05,4.75159432816e-05,4.8209182205e-05,5.75745384984e-05
2010-02-01,5.6570253264e-05,7.47354112415e-05,4.6641332483e-05,1.81077540765e-05,2.82922516514e-05,5.06014117491e-05,5.02101014616e-05,5.83399319985e-05,6.75229260651e-05,3.45164388104e-05,4.28694860375e-05,3.46249901971e-05,2.8846483072e-05,3.44374499534e-05,4.37997282966e-05,4.90629552241e-05,3.93608094263e-05,5.39388347534e-05,4.6265776213e-05,2.54663859475e-05,5.96653978781e-05
2010-03-01,3.58199371249e-05,5.46741453794e-05,2.99840573765e-05,4.21183057006e-05,2.6920723523e-05,5.69449900164e-05,3.10183656135e-05,2.33088091655e-05,3.67937139799e-05,2.86371901633e-05,2.53422828678e-05,6.44827961272e-05,3.03662066867e-05,2.77247572956e-05,4.80797127441e-05,3.07566448057e-05,4.97773420474e-05,5.02359471284e-05,3.32497401489e-05,2.49437723445e-05,3.10532824447e-05
2010-04-01,2.21292455649e-05,4.7649917254e-05,3.74297120288e-05,3.28477989387e-05,2.24343123515e-05,4.59201418077e-05,3.58732485337e-05,2.88130295992e-05,4.28805758929e-05,1.24991237867e-05,3.86016621216e-05,5.12477206939e-05,3.49533996757e-05,3.05449804316e-05,4.67354988258e-05,5.12748836064e-05,2.82428696296e-05,3.24774373439e-05,2.86401022874e-05,4.32318154102e-05,2.6571570418e-05
2010-05-01,2.35923290364e-05,1.92355541534e-05,5.68278124168e-05,2.43241896351e-05,4.12050164869e-05,3.13694125604e-05,4.18324535632e-05,1.52649038388e-05,1.67685014503e-05,3.12019516665e-05,2.38266640054e-05,3.09879164585e-05,3.94230251601e-05,4.24850797702e-05,2.09358383674e-05,1.81689977992e-05,1.5328771345e-05,2.37125987042e-05,3.29368165621e-05,2.39719724656e-05,2.76514362538e-05
2010-06-01,2.73158971069e-05,3.89582637581e-05,4.79850203192e-05,8.25903334999e-06,3.44949361685e-05,4.63490779111e-05,3.23872364889e-05,3.69044686651e-05,1.42955499882e-05,1.40117838476e-05,3.66480970892e-05,2.02996578082e-05,2.74561024425e-05,4.3638682904e-05,2.73044109286e-05,7.24628529269e-06,1.65412902464e-05,2.09106474358e-05,1.68279919665e-05,1.17294178987e-05,1.60503248253e-05
2010-07-01,3.90934889642e-06,2.1303237664e-05,5.45071034139e-05,6.89733872377e-06,3.13890129936e-05,3.0755399833e-05,2.21554084495e-05,3.41601770549e-05,1.16024150209e-05,4.60781958053e-06,3.96343129789e-05,2.2379969505e-05,1.3933788229e-05,2.98820752797e-05,1.17958014114e-05,2.02549576789e-06,8.77086713878e-06,3.28557916873e-06,4.06374627556e-06,3.08801749197e-06,2.827509524e-05
2010-08-01,3.92631414411e-06,1.55553540064e-05,2.78846529303e-05,6.82690731082e-06,1.91541591713e-05,3.27814088147e-05,7.99543672277e-06,3.96129282642e-06,2.21330683356e-06,6.41067136967e-06,4.50505681329e-05,1.37272431554e-05,5.06368799565e-06,1.66946639248e-05,1.32190782843e-05,1.03259203949e-05,4.1269881e-06,3.5557998217e-06,3.61310744544e-06,5.62323717996e-06,9.62133867201e-06
2010-09-01,1.3044993068e-05,2.25783535086e-05,3.10980137632e-05,2.42766507745e-05,3.51553950774e-05,1.81582337973e-05,1.43821678699e-05,9.05860366859e-06,6.10943374681e-06,1.52213632906e-05,3.01911379665e-05,5.11737861615e-06,4.13236889509e-06,3.77481744202e-05,3.21968368544e-06,2.5594095172e-05,2.25720259983e-05,6.91862169333e-06,5.47371843546e-06,1.44381165834e-05,1.154188463e-05
2010-10-01,1.19966072418e-05,2.40329824616e-05,4.07435881546e-05,1.81183502173e-05,5.091775112e-05,6.17282929549e-05,2.14333662775e-05,2.80819225589e-05,1.77953644425e-05,2.88913699337e-05,2.63636788797e-05,2.84661246648e-05,1.4522257416e-05,1.33449792047e-05,2.06598280228e-05,2.27781624203e-05,4.77978110428e-05,3.6132933019e-05,8.89690717015e-06,5.99258300402e-05,3.25352184518e-05
2010-11-01,1.72961981946e-05,4.75114200261e-05,3.72246115148e-05,2.25349270386e-05,6.26472097262e-05,0.000106585419417,4.6917151091e-05,4.28432746287e-05,3.98782874072e-05,3.53418856397e-05,3.60303088958e-05,5.0926211649e-05,6.56062090199e-05,3.78961603279e-05,4.58702980824e-05,3.71096426707e-05,3.94283385417e-05,4.27279846917e-05,4.96026396442e-05,5.58199774484e-05,6.59635624418e-05
2010-12-01,4.45270135288e-05,5.91404809711e-05,7.94384903808e-05,7.37243893673e-05,6.55330779485e-05,3.12837354916e-05,5.45465225312e-05,6.78299916263e-05,7.37487537663e-05,2.08682784086e-05,6.15868369399e-05,6.85786690156e-05,4.55794602249e-05,8.54522509144e-05,3.45676652008e-05,3.67673324469e-05,1.04894868996e-05,3.42340863426e-05,4.93452083382e-05,4.58609121173e-05,4.65917138821e-05
2011-01-01,6.86015886231e-05,7.49508158151e-05,0.000100305080559,4.96697775998e-05,4.85839138757e-05,9.9125856165e-05,5.14802106611e-05,6.63890808974e-05,1.81112842256e-05,6.49901190151e-05,4.16016162224e-05,6.07036933313e-05,4.00529155639e-05,6.22038789618e-05,3.70428755458e-05,7.10005138639e-05,1.27811385721e-05,6.78690703353e-05,6.70834064814e-05,5.19120454555e-05,2.31635940638e-05
2011-02-01,3.20805686442e-05,5.17424329397e-05,5.83000128851e-05,3.38523681239e-05,4.83393712708e-05,3.85100531275e-05,4.38236866103e-05,3.60533660403e-05,1.76966103936e-05,3.15727248194e-05,4.56178048201e-05,8.40016536434e-05,4.54478392311e-05,3.81182303283e-05,3.60811399231e-05,2.13454294399e-05,1.46423988099e-05,6.01500505581e-05,5.52409832121e-05,4.06393057347e-05,6.11539088433e-05
2011-03-01,3.38582281074e-05,3.49934194522e-05,5.44298372309e-05,2.88884921429e-05,4.48498066892e-05,2.44343151887e-05,3.41707751027e-05,1.02394912684e-05,2.70798116617e-05,3.76377207387e-05,3.46245407741e-05,5.95149462849e-05,2.6232693219e-05,3.28740998265e-05,2.91564590245e-05,3.5122721556e-05,1.78183875808e-05,3.99809105147e-05,4.38851640605e-05,3.98490011624e-05,3.07988266546e-05
2011-04-01,2.43487669991e-05,1.87422724215e-05,6.4917531563e-05,2.77788990388e-05,2.99439624693e-05,3.46170716512e-05,2.93931568902e-05,4.03888403213e-05,3.30461622525e-05,3.51881824913e-05,3.16424327214e-05,5.20463498106e-05,3.00299447043e-05,4.38241694762e-05,3.49965153469e-05,4.29114276293e-05,4.04241012412e-05,2.04393545573e-05,2.99000324438e-05,4.58727493727e-05,3.62275012646e-05
2011-05-01,2.50097409662e-05,3.30139387188e-05,3.62628315391e-05,3.29451855578e-05,3.17386434385e-05,3.46365757044e-05,2.52273206469e-05,2.15135506009e-05,2.30057449244e-05,3.79063929445e-05,4.05433442741e-05,3.43997153929e-05,2.78132674977e-05,4.8909560075e-05,3.91870149138e-05,2.92162160566e-05,2.57987769492e-05,2.33223581745e-05,3.37630718734e-05,1.28480274725e-05,2.84440035362e-05
2011-06-01,2.14344422744e-05,2.32170079357e-05,3.93605878344e-05,2.07198443059e-05,3.91437085151e-05,3.94438446771e-05,2.58489540101e-05,1.33623148226e-05,1.85890764442e-05,2.85282678002e-05,3.25594759261e-05,2.22273104858e-05,2.14226637274e-05,3.75106029326e-05,3.67976024588e-05,4.00253415816e-06,1.58688122675e-05,2.13858038478e-05,1.81531813922e-05,2.30632566703e-05,3.33946312561e-05
2011-07-01,1.55974250369e-05,2.0166839325e-05,3.65773237415e-05,1.1167602097e-05,3.10367168292e-05,3.68186821712e-05,1.90667057718e-06,1.13040217248e-05,1.73427689774e-06,1.28070622032e-05,5.63913797578e-05,1.97306751791e-05,4.73373506104e-06,3.59214976643e-05,2.7157307866e-05,8.00452141502e-07,6.26896582002e-06,7.08281277184e-06,1.22942115662e-06,6.68622255944e-06,2.0322971568e-05
2011-08-01,1.07360598016e-05,1.99955756178e-05,2.94762819067e-05,1.29174703079e-05,2.80500527765e-05,2.98704229256e-05,5.31867288542e-06,2.05231503327e-06,3.47518136503e-06,1.58017886113e-06,4.32323927271e-05,1.08809057717e-05,3.31595351917e-06,2.36076997101e-05,2.34669582887e-05,1.31692526228e-06,5.88850449747e-06,2.22410380957e-06,2.04642239175e-06,1.02488148665e-05,7.6631271284e-06
2011-09-01,1.45409060224e-05,1.28251449401e-05,3.32591802968e-05,1.541433071e-05,3.94714718747e-05,2.57213653337e-05,1.72137427449e-05,1.11521111783e-05,3.39578547255e-06,5.0476717991e-06,1.86800381906e-05,6.58534088416e-06,6.70070996095e-06,3.17745928745e-05,2.90004422317e-05,1.85968848265e-05,2.5088914483e-05,7.9414467109e-06,4.82678915879e-06,1.97036288834e-05,2.87932535554e-05
2011-10-01,2.06734496828e-05,3.52087361838e-05,2.20497866394e-05,2.38813658325e-05,4.53358006022e-05,4.67849228395e-05,3.98916388602e-05,3.87032980667e-05,2.32417693496e-05,1.16364675884e-05,4.18641805406e-05,3.67101077548e-05,2.77527318232e-05,4.5499959935e-05,2.94944043667e-05,2.999599157e-05,3.66357781743e-05,1.89209986274e-05,1.0113673183e-05,1.25295385715e-05,2.598866434e-05
2011-11-01,3.00650599172e-05,5.55272707553e-05,3.53785162588e-05,3.57763198554e-05,6.66347583168e-05,4.64613848938e-05,5.00289006595e-05,8.10354895018e-05,2.13850748878e-05,4.93174381648e-05,5.70891110859e-05,4.72656529989e-05,4.23643224819e-05,6.57551885568e-05,4.90100025369e-05,2.73636676411e-05,6.43448991555e-05,3.98331540055e-05,2.2014674635e-05,5.97023610074e-05,1.82203487124e-05
2011-12-01,4.63960079742e-05,7.07003922192e-05,6.17904920849e-05,5.11608239322e-05,5.88716306993e-05,0.000115670661762,5.67571294899e-05,2.56078017059e-05,4.23653535108e-05,3.87965166218e-05,5.69654760056e-05,6.28543042694e-05,5.1465956858e-05,5.12581505442e-05,5.88852999499e-05,3.48385847679e-05,5.16418096292e-05,4.79654809169e-05,3.54130026608e-05,4.97769344899e-05,2.95350294566e-05
2012-01-01,3.58493833801e-05,3.67236422865e-05,4.98826786497e-05,4.9046255117e-05,5.48673936767e-05,5.62537582785e-05,2.39982464589e-05,5.94892285932e-05,1.75482206032e-05,6.9673528049e-05,3.73507297506e-05,8.52395314723e-05,2.70743530173e-05,3.94833512885e-05,1.17173132266e-05,5.78315645422e-05,4.49224325643e-05,1.73758162418e-05,5.73857447047e-05,3.64341010936e-05,5.11449052153e-05
2012-02-01,3.67746332586e-05,4.06893810426e-05,8.69334727516e-05,6.28225194669e-05,3.08795338052e-05,2.84172586968e-05,4.2541829872e-05,7.29944679761e-05,2.18251130036e-05,1.72797707213e-05,4.33549682839e-05,4.82623874025e-05,2.74104506039e-05,6.02762457956e-05,2.52641384072e-05,8.66315361756e-05,2.79737405868e-05,2.70497403108e-05,1.52767183213e-05,6.20511903738e-05,4.9923131363e-05
2012-03-01,3.61085562872e-05,3.15585596127e-05,4.39074878765e-05,2.09941388493e-05,4.43380710067e-05,6.15210927208e-05,3.80713631785e-05,1.59672910024e-05,3.51395006874e-05,3.88840752359e-05,5.38041296447e-05,3.84997194487e-05,5.58498737712e-05,2.10937136314e-05,2.42940233066e-05,2.94596072655e-05,2.90955184331e-05,3.02466360154e-05,1.97897573863e-05,2.62608374517e-05,2.55568571707e-05
2012-04-01,2.94210798302e-05,3.94713557625e-05,2.86070585086e-05,4.18940307281e-05,2.72577880764e-05,4.32421973528e-05,2.2762986949e-05,3.34116743116e-05,3.28085050569e-05,1.74734012554e-05,2.52011345575e-05,5.25820454641e-05,2.55492697871e-05,2.30256881704e-05,3.07403521826e-05,2.77343339175e-05,3.16841254365e-05,3.77556207241e-05,2.87115231653e-05,4.79176912146e-05,2.49519314561e-05
2012-05-01,2.21695417508e-05,3.87909610708e-05,5.40724526218e-05,2.4183976866e-05,3.59556184435e-05,3.11418133757e-05,1.96142464625e-05,1.80197685775e-05,2.77003339761e-05,1.63036004865e-05,3.01324768467e-05,1.4194721795e-05,2.23612179768e-05,4.96864189093e-05,5.51405920406e-05,2.41096463686e-05,4.00281676862e-05,2.32064412558e-05,5.05552948848e-05,2.53386238607e-05,1.93206465156e-05
2012-06-01,3.51264126977e-05,3.19827313054e-05,2.45425305366e-05,3.13709152761e-05,3.39602487808e-05,4.3519138247e-05,1.32076104617e-05,1.73109251775e-05,1.68768168692e-05,3.18511013445e-05,4.96051001164e-05,3.29365754321e-05,6.44453228485e-06,2.84488301022e-05,3.83721615233e-05,1.97813437916e-05,1.15329554452e-05,1.88870071725e-05,2.34801403622e-05,9.46268032749e-06,1.35613530176e-05
2012-07-01,1.36130476163e-05,1.42446415149e-05,2.3837720399e-05,2.75751793743e-05,3.75634948e-05,2.94499777586e-05,1.05014794308e-05,2.00079082586e-05,1.22301319095e-05,1.22468977219e-05,5.27448490478e-05,1.70348651864e-05,8.71373411237e-06,4.05470463128e-05,3.33429776699e-05,3.38493391378e-06,8.29328008054e-06,1.02356243588e-05,7.86489907715e-07,1.61656361267e-05,8.99942274048e-06
2012-08-01,8.11151560298e-06,8.24253003865e-06,3.63521368248e-05,2.92933204946e-05,4.3142948319e-05,4.52538070628e-05,3.47877703735e-06,1.29174366296e-05,2.17976578611e-06,1.02588779024e-05,1.60040587597e-05,2.11644264709e-05,4.26759305683e-06,2.39061060505e-05,1.78211588649e-05,3.89301557446e-06,9.49899770067e-06,8.51232925925e-06,1.56855077295e-06,5.25724366606e-06,1.16693896968e-05
2012-09-01,1.66288438805e-05,1.55322348879e-05,3.33626577534e-05,2.15077224129e-05,4.29505809431e-05,2.60562659605e-05,2.47019771133e-05,6.57121578779e-06,5.14224136623e-06,2.28384013835e-05,8.41055382258e-06,2.12573468768e-05,8.6935994956e-06,4.53926071622e-05,2.03296616645e-05,2.35916255146e-05,1.17423923422e-05,5.44532576896e-06,3.83509019899e-06,7.94224602032e-06,1.17269096628e-05
2012-10-01,6.52460302675e-06,3.94173639885e-05,2.64233092215e-05,2.31168638675e-05,5.6835117069e-05,1.86392181301e-05,2.39465938547e-05,1.74369388792e-05,1.42407363455e-05,2.65353133792e-05,4.50954196746e-05,4.14791202881e-05,1.06122147659e-05,4.47949416758e-05,3.63633442046e-05,2.59250984657e-05,4.48868308489e-05,1.81041923497e-05,1.50028371365e-05,2.11449594038e-05,4.67374003295e-05
2012-11-01,3.1487310082e-05,5.07562957258e-05,4.0867516509e-05,3.74683926384e-05,4.60618844045e-05,2.5537200842e-05,5.19275401227e-05,9.44105759852e-05,3.49943757101e-05,5.27912222987e-05,5.42721944612e-05,6.67078568464e-05,5.534651024e-05,3.07676801434e-05,5.9136267838e-05,7.10295082085e-05,2.59141097721e-05,5.17902153661e-05,3.83583222953e-05,5.21830097568e-05,6.5956981572e-05
2012-12-01,3.80248102374e-05,4.74117337224e-05,2.15875930735e-05,3.98214547022e-05,3.05627194734e-05,8.178127185e-05,4.08500404774e-05,5.79374231569e-05,5.6428241669e-05,5.75915400987e-05,4.3877389165e-05,5.08394058367e-05,5.54780159576e-05,2.44029515508e-05,6.81585597704e-05,5.51794536954e-05,4.94491755056e-05,5.42939706065e-05,2.61068824329e-05,1.5735551339e-05,5.97925538126e-05
2013-01-01,6.46742923891e-05,2.31610506489e-05,7.09242161975e-05,1.96544131813e-05,3.91966665916e-05,6.88116818007e-05,4.66393721076e-05,5.38081933175e-05,5.22164485574e-05,6.32032479094e-06,5.26951159827e-05,6.93728842937e-05,2.16699814434e-05,6.78538657277e-05,7.64311346049e-05,5.13248332936e-05,2.12698509174e-05,4.5075397793e-05,4.18179929381e-05,6.27478745931e-05,4.88095257294e-05
2013-02-01,5.63645394323e-05,5.43417853199e-05,4.37053868761e-05,2.01713053866e-05,4.72691016284e-05,5.85458510614e-05,4.36271366198e-05,5.67488922285e-05,3.43320950378e-05,3.79827522898e-05,2.95970893186e-05,5.72637834315e-05,2.73782995345e-05,4.41835595774e-05,5.10962179558e-05,4.9695393933e-05,3.16389443383e-05,5.20468274772e-05,6.98709765857e-05,3.13924726167e-05,4.25997546699e-05
2013-03-01,3.6041547105e-05,5.19520366803e-05,8.37375517828e-05,3.86573589276e-05,3.67063244084e-05,4.47364297239e-05,3.53378627046e-05,5.77386722536e-05,4.33786066424e-05,2.34221005961e-05,2.78151750308e-05,6.79924218275e-05,3.97540324955e-05,4.36588248335e-05,4.95552183363e-05,4.17232520574e-05,2.57000174315e-05,5.00529822602e-05,2.99914967919e-05,5.26426506743e-05,2.42720800348e-05
2013-04-01,2.28073826634e-05,3.12746781219e-05,2.42623105805e-05,2.98174394993e-05,3.34062453362e-05,4.29715933327e-05,2.71002593056e-05,3.36574947215e-05,2.94183091228e-05,4.51190037763e-05,1.93023020074e-05,4.47415600017e-05,3.19285205441e-05,4.56740112246e-05,3.24576211723e-05,3.33960224452e-05,4.20710114105e-05,3.83879196306e-05,2.73801714814e-05,3.43469806467e-05,1.73333454508e-05
2013-05-01,3.49713504875e-05,5.00343244312e-05,3.00959057616e-05,2.40155510437e-05,2.91047484022e-05,4.04127867417e-05,1.98590150325e-05,3.87007814902e-05,1.39057971637e-05,1.49364754331e-05,5.55009171042e-05,3.32750304854e-05,2.64430126286e-05,3.58726121725e-05,2.57428631206e-05,7.70869766327e-06,2.45347699395e-05,2.39054133999e-05,4.06808686291e-05,2.38042381776e-05,1.52352770913e-05
2013-06-01,2.63454213894e-05,2.26082262695e-05,6.01449786245e-05,3.51522961773e-05,3.86049287044e-05,3.87830312775e-05,2.8091568159e-05,2.95278970626e-05,2.19248272742e-05,1.00573501655e-05,3.16195129623e-05,2.37804993655e-05,1.4012306388e-05,3.53223503458e-05,3.97964061752e-05,8.64865912136e-06,2.27205976422e-05,1.12371180876e-05,1.45480972232e-05,2.69285013928e-05,1.99109957391e-05
2013-07-01,3.87009439695e-06,2.57421075579e-05,3.65451671314e-05,2.70805580658e-05,1.83892562973e-05,3.18098645948e-05,9.57805901357e-06,2.01329839451e-05,5.6798254235e-06,5.05156282958e-06,3.12205427614e-05,1.83734451942e-05,6.60120027051e-06,2.37177879128e-05,2.7042468648e-05,6.51190437124e-06,6.25018317127e-06,4.51365849585e-06,3.44713908963e-06,4.8239940952e-06,9.34717511346e-06
2013-08-01,1.52088163006e-05,5.80269352627e-06,3.12003114232e-05,2.07322859023e-05,2.94659454786e-05,4.68532281957e-05,1.19008556503e-05,1.20287499321e-05,3.43061565076e-06,3.89928455509e-06,2.63550699534e-05,2.44446965553e-05,4.14750464979e-06,3.54189186932e-05,5.09087525908e-06,6.5199528977e-06,6.14507612727e-06,7.0161900112e-06,2.20982106716e-06,3.85875698233e-06,1.89904575888e-05
2013-09-01,9.5745379376e-06,2.68167820726e-05,2.01383181775e-05,4.428602595e-05,2.64120751865e-05,3.21076109685e-05,2.04881494028e-05,1.21199821322e-05,5.53909683276e-06,3.89026310797e-06,3.31356896671e-05,2.8573427456e-05,9.50494595691e-06,1.72642426448e-05,8.93466561694e-06,2.608935558e-05,9.18148759865e-06,8.28091378935e-06,3.76161193074e-06,1.28299697887e-05,3.24375991113e-05
2013-10-01,3.63488906032e-05,3.1175832684e-05,1.98001222695e-05,6.94069806798e-06,5.17026359527e-05,4.15276314016e-05,2.4622147243e-05,4.46128495223e-05,1.28123497916e-05,2.27627716803e-05,2.68630955134e-05,4.71047420433e-05,3.18468921039e-05,3.69981977916e-05,1.60378173051e-05,3.34734197297e-05,2.41628155588e-05,2.30361438298e-05,1.10236790078e-05,2.16549446729e-05,3.62419825381e-05
2013-11-01,6.28995954912e-05,7.23230690861e-05,4.07011453717e-05,3.63162028225e-05,4.20664023106e-05,3.10435258749e-05,5.59589602239e-05,5.28535271374e-05,1.95484851247e-05,5.3228928534e-05,4.07023600246e-05,0.000102257325246,2.07961148461e-05,9.10466960704e-05,4.13554111623e-05,2.44470626231e-05,2.13995255243e-05,4.01386932936e-05,4.82702542545e-05,6.32381070318e-05,4.39187981101e-05
2013-12-01,2.11687896012e-05,6.27466584623e-05,5.467514117e-05,4.37863232582e-05,5.46148406026e-05,8.34123178114e-05,8.3715927758e-05,5.35270705263e-05,9.0424213704e-05,5.76098756634e-05,4.30868442057e-05,4.45747929916e-05,3.75933954678e-05,7.67221506413e-05,3.16250500166e-05,4.27684551055e-05,6.50208157389e-05,4.62770294689e-05,7.10425313238e-05,8.64602254296e-05,4.10021189184e-05
2014-01-01,6.08048313779e-05,3.79064353334e-05,8.83909395876e-05,4.64381935217e-05,6.4084436076e-05,3.22058918149e-05,4.25292108351e-05,6.05562136391e-05,5.11499239565e-05,3.18661099343e-05,3.83323159667e-05,2.11412212593e-05,5.8892317611e-05,5.27672196345e-05,1.79192278564e-05,7.07821446408e-05,3.72888778202e-05,1.13327441795e-05,3.48097546521e-05,4.26154759528e-05,6.02342479916e-05
2014-02-01,1.28743209658e-05,3.91599947231e-05,6.96325988732e-05,5.23150133813e-05,2.91364410903e-05,5.82631981767e-05,5.23623554424e-05,7.9303608561e-05,5.82286766075e-05,5.42029047643e-05,4.57015810298e-05,5.93711515345e-05,8.65989224938e-06,4.49990997519e-05,4.20299244676e-05,5.02247527211e-05,4.72528297559e-05,2.78271581919e-05,4.48285686226e-05,4.09318615008e-05,4.67508561087e-05
2014-03-01,2.15344192753e-05,1.8018985088e-05,4.5053479577e-05,3.90873779179e-05,4.67743871392e-05,3.94212764149e-05,3.59707286811e-05,5.53217538217e-05,3.25919150328e-05,3.12744242754e-05,3.23660360474e-05,1.93718141115e-05,5.0903746484e-05,3.61695604549e-05,4.98755229677e-05,2.97305396089e-05,2.4395848186e-05,2.5874853236e-05,3.30005321302e-05,3.31185521645e-05,4.58706047929e-05
2014-04-01,3.36405151984e-05,2.22999367073e-05,3.29314741975e-05,3.10906374762e-05,3.00518344716e-05,3.30388897661e-05,3.16837178313e-05,3.50861898709e-05,2.62677356659e-05,4.19693950399e-05,2.35706099356e-05,3.87916241986e-05,2.8597471174e-05,3.66795759744e-05,3.04098032049e-05,3.61648182683e-05,2.56633251671e-05,2.79526429949e-05,2.42236618111e-05,3.10583202615e-05,2.55389187909e-05
2014-05-01,1.57612805367e-05,2.56497808853e-05,3.74182295976e-05,2.57730306475e-05,4.44891614961e-05,3.99543891641e-05,2.9968449073e-05,1.62193683523e-05,1.94768882238e-05,3.55015715849e-05,2.68050448161e-05,2.43347141804e-05,1.54108599597e-05,5.24996396182e-05,2.56890603446e-05,1.42838345082e-05,2.21271682059e-05,1.77034053195e-05,3.9333069643e-05,2.77951520426e-05,2.78943043148e-05
2014-06-01,2.79346624268e-05,3.95944850879e-05,4.43590471453e-05,4.28956819451e-05,3.70920436126e-05,5.07903113127e-05,2.41564481485e-05,1.55483846466e-05,1.18892418413e-05,1.65604764377e-05,3.69298563593e-05,2.22901997404e-05,2.55935739979e-05,3.63648719004e-05,2.53932656607e-05,2.32422805604e-05,1.27399234743e-05,3.22121268255e-05,2.96857633397e-05,1.92754792124e-05,2.34970855932e-05
2014-07-01,3.80122378081e-05,3.09093484627e-05,2.4950650004e-05,1.65719981169e-05,3.59531352008e-05,2.71695317754e-05,2.05281456702e-05,3.8760792732e-06,5.92558649544e-06,5.67582688607e-06,3.29726823717e-05,1.33457269233e-05,1.33383084085e-05,3.05953650035e-05,2.63682737417e-05,4.64850214482e-06,1.2494718078e-05,9.88227384369e-06,3.41887950189e-06,4.58901772996e-06,1.46801250854e-05
